AgencyCd,SiteNo,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityDepthHeightMeasureValue,ActivityDepthHeightMeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityCommentText,SampleCollectionMethodIdentifier,SampleCollectionMethodContext,SampleCollectionMethodName,ActivityStartDate,ActivityStartTime,ActivityStartTimeZoneCode,CharacteristicName,ResultMeasureValue,ResultMeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,USGSPCode,ResultSampleFractionText,ResultCommentText,ResultTemperatureBasisText,ResultDetectionConditionText,ResultDepthHeightMeasureValue,ResultDepthHeightUnitCode,ResultDepthAltitudeReferencePointText,ResultAnalyticalMethodIdentifier,ResultAnalyticalMethodIdentifierContext,ResultAnalyticalMethodName,MethodDescriptionText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasureValue,DetectionQuantitationLimitMeasureUnitCode,LaboratoryName,LabAnalysisStartDate,ResultLaboratoryCommentText,PreparationStartDate,Data Provided by
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Silvex,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.06,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Alachlor,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.002,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Triclopyr,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.25,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Propham,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.04,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Acetochlor,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM34,USGS,"Pest, hi, add, SPE fld, GCMS-SIM",,Historical Lower Reporting Limit,0.002,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Picloram,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.05,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Oryzalin,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.54,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Norflurazon,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.04,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Neburon,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.07,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Methomyl,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,1.02,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Fenuron,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.07,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,"4,6-Dinitro-o-cresol",,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.42,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Diuron,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.06,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Dinoseb,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.06,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Dichlorprop,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.03,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Dichlobenil,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.07,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Chlorthal-Monomethyl,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.04,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Clopyralid,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.23,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Chlorothalonil,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.48,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,3-Hydroxycarbofuran,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.11,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Carbofuran,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.29,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Carbaryl,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.070,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Bromoxynil,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.04,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Aldicarb,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,2.32,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Aldicarb sulfone,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.10,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Aldicarb sulfoxide,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.31,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Acifluorfen,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.09,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Chloramben methyl ester,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.14,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Depth to water level below land surface,14.50,ft,,,,Actual,,,,,,,,,Unknown,Unknown,Unknown,,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Metribuzin,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.004,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,"2,6-Diethylaniline",,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.0030,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Trifluralin,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.002,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Ethalfluralin,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.004,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Phorate,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.002,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Terbacil,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.007,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Linuron,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.002,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Methyl parathion,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.006,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,S-Ethyl dipropylthiocarbamate,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.0020,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Pebulate,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.0040,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Tebuthiuron,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.010,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Molinate,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.0040,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Ethoprop,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.003,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Benfluralin,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.002,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Carbofuran,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.003,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Terbufos,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.013,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Pronamide,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.0030,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Disulfoton,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.017,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Triallate,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.0010,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Propanil,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.004,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Carbaryl,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.003,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Thiobencarb,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.002,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Chlorthal-dimethyl,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.0020,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Pendimethalin,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.004,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Napropamide,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.003,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Propargite,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.013,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Azinphos-methyl,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.001,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,1rs Cis-Permethrin,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.005,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,Diazinon-D10,99.9,%,,,,Actual,,Dissolved,,,,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,".alpha.-1,2,3,4,5,6-Hexachlorocyclohexane-D6 or alpha-HCH D6",80.8,%,,,,Actual,,Dissolved,,,,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99904590,Sample-Routine,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:00:00,EST,"4-Bromo-3,5-dimethylphenyl N-Methylcarbamate",74.5,%,,,,Actual,,Total,,,,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99905195,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:10:00,EST,CFC-11,430,pg/kg,,,,Actual,,Recoverable,,,,,,,GCE23,USGS,"CFCs, age date,wu,foil-lined cap",,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99905195,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:10:00,EST,CFC-12,220,pg/kg,,,,Actual,,Recoverable,,,,,,,GCE23,USGS,"CFCs, age date,wu,foil-lined cap",,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99905195,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:10:00,EST,CFC-113,76,pg/kg,,,,Actual,,Recoverable,,,,,,,GCE23,USGS,"CFCs, age date,wu,foil-lined cap",,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99905196,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:15:00,EST,CFC-11,420,pg/kg,,,,Actual,,Recoverable,,,,,,,GCE23,USGS,"CFCs, age date,wu,foil-lined cap",,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99905196,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:15:00,EST,CFC-12,230,pg/kg,,,,Actual,,Recoverable,,,,,,,GCE23,USGS,"CFCs, age date,wu,foil-lined cap",,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99905196,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1999-09-17,10:15:00,EST,CFC-113,82,pg/kg,,,,Actual,,Recoverable,,,,,,,GCE23,USGS,"CFCs, age date,wu,foil-lined cap",,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.00201970,Sample-Routine,Water,,,,,,4040,USGS parameter code 82398,Submersible pump,2002-03-04,11:00:00,EST,"Temperature, water",15.2,deg C,,,,Actual,,,,,,,,,Unknown,Unknown,Unknown,,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.00201970,Sample-Routine,Water,,,,,,4040,USGS parameter code 82398,Submersible pump,2002-03-04,11:00:00,EST,Barometric pressure,770,mm/Hg,,,,Actual,,,,,,,,,Unknown,Unknown,Unknown,,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.00201970,Sample-Routine,Water,,,,,,4040,USGS parameter code 82398,Submersible pump,2002-03-04,11:00:00,EST,"Flow rate, instantaneous",0.10,gal/min,,,,Actual,,,,,,,,,Unknown,Unknown,Unknown,,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.00201970,Sample-Routine,Water,,,,,,4040,USGS parameter code 82398,Submersible pump,2002-03-04,11:00:00,EST,Specific conductance,99,uS/cm @25C,,,,Actual,,Total,,,,,,,Unknown,Unknown,Unknown,,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.00201970,Sample-Routine,Water,,,,,,4040,USGS parameter code 82398,Submersible pump,2002-03-04,11:00:00,EST,"Acidity, (H+)",0.03187,mg/l,,,,Actual,,Total,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.00201970,Sample-Routine,Water,,,,,,4040,USGS parameter code 82398,Submersible pump,2002-03-04,11:00:00,EST,Oxygen,5.1,mg/l,,,,Actual,,Dissolved,,,,,,,Unknown,Unknown,Unknown,,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.00201970,Sample-Routine,Water,,,,,,4040,USGS parameter code 82398,Submersible pump,2002-03-04,11:00:00,EST,Oxygen,50,% saturatn,,,,Actual,,Dissolved,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.00201970,Sample-Routine,Water,,,,,,4040,USGS parameter code 82398,Submersible pump,2002-03-04,11:00:00,EST,pH,4.5,std units,,,,Actual,,Total,,,,,,,Unknown,Unknown,Unknown,,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.00201970,Sample-Routine,Water,,,,,,4040,USGS parameter code 82398,Submersible pump,2002-03-04,11:00:00,EST,pH,4.6,std units,,,,Actual,,Total,,,,,,,EL006,USGS,"pH, lab, auto glass electrode",,Lower Reporting Limit,0.1,std units,,2002-03-08,,,USGS-GA
USGS,320011084121501,nwisga.01.00201970,Sample-Routine,Water,,,,,,4040,USGS parameter code 82398,Submersible pump,2002-03-04,11:00:00,EST,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",7.8,mg/l,,,,Estimated,,Dissolved,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.00201970,Sample-Routine,Water,,,,,,4040,USGS parameter code 82398,Submersible pump,2002-03-04,11:00:00,EST,Organic Nitrogen,,,,,,Actual,,Dissolved,,,Not Detected,,,,ALGOR,USGS,Computation by NWIS algorithm,,Historical Lower Reporting Limit,0.06,mg/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.00201970,Sample-Routine,Water,,,,,,4040,USGS parameter code 82398,Submersible pump,2002-03-04,11:00:00,EST,Ammonia and ammonium,,,,,,Actual,,Dissolved,,,Not Detected,,,,CL036,USGS,"Nutrients, FCA, salicylate color",,Laboratory Reporting Level,0.049,mg/l as N,,2002-03-14,,,USGS-GA
USGS,320011084121501,nwisga.01.00201970,Sample-Routine,Water,,,,,,4040,USGS parameter code 82398,Submersible pump,2002-03-04,11:00:00,EST,Kjeldahl nitrogen,0.06,mg/l as N,,,,Estimated,,Dissolved,,,,,,,KJ003,USGS,"NH3+org-N, wf, FCA, Kjeldahl, CF",,Laboratory Reporting Level,0.10,mg/l as N,,2002-03-12,,,USGS-GA
USGS,320011084121501,nwisga.01.00201970,Sample-Routine,Water,,,,,,4040,USGS parameter code 82398,Submersible pump,2002-03-04,11:00:00,EST,Inorganic nitrogen (nitrate and nitrite),7.75,mg/l as N,,,,Actual,,Dissolved,,,,,,,CL047,USGS,"Nutrients, FCA, Cd reduct,color",,Laboratory Reporting Level,0.037,mg/l as N,,2002-03-14,,,USGS-GA
